geography_index,geography,geography_name,variable,marginal,person_or_household,year
1233,taz,1233,TOTHH,1134,NA,2015
1233,taz,1233,TOTPOP,2626,NA,2015
1233,taz,1233,hh_size_1,323,NA,2015
1233,taz,1233,hh_size_2,470,NA,2015
1233,taz,1233,hh_size_3,164,NA,2015
1233,taz,1233,hh_size_4_plus,177,NA,2015
1233,taz,1233,hh_wrks_0,241,NA,2015
1233,taz,1233,hh_wrks_1,534,NA,2015
1233,taz,1233,hh_wrks_2,228,NA,2015
1233,taz,1233,hh_wrks_3_plus,131,NA,2015
1233,taz,1233,hh_kids_no,899,NA,2015
1233,taz,1233,hh_kids_yes,235,NA,2015
1233,taz,1233,HHINCQ1,341,NA,2015
1233,taz,1233,HHINCQ2,342,NA,2015
1233,taz,1233,HHINCQ3,320,NA,2015
1233,taz,1233,HHINCQ4,131,NA,2015
1233,taz,1233,AGE0004,127,NA,2015
1233,taz,1233,AGE0519,287,NA,2015
1233,taz,1233,AGE2044,802,NA,2015
1233,taz,1233,AGE4564,810,NA,2015
1233,taz,1233,AGE65P,600,NA,2015
1233,taz,1233,gq_tot_pop,0,NA,2015
1233,taz,1233,gq_type_univ,0,NA,2015
1233,taz,1233,gq_type_mil,0,NA,2015
1233,taz,1233,gq_type_othnon,0,NA,2015
1233,taz,1233,numhh_gq,1134,NA,2015
1233,taz,1233,hh_size_1_gq,323,NA,2015
1234,taz,1234,TOTHH,1452,NA,2015
1234,taz,1234,TOTPOP,4462,NA,2015
1234,taz,1234,hh_size_1,344,NA,2015
1234,taz,1234,hh_size_2,338,NA,2015
1234,taz,1234,hh_size_3,340,NA,2015
1234,taz,1234,hh_size_4_plus,430,NA,2015
1234,taz,1234,hh_wrks_0,322,NA,2015
1234,taz,1234,hh_wrks_1,632,NA,2015
1234,taz,1234,hh_wrks_2,450,NA,2015
1234,taz,1234,hh_wrks_3_plus,48,NA,2015
1234,taz,1234,hh_kids_no,815,NA,2015
1234,taz,1234,hh_kids_yes,637,NA,2015
1234,taz,1234,HHINCQ1,814,NA,2015
1234,taz,1234,HHINCQ2,376,NA,2015
1234,taz,1234,HHINCQ3,215,NA,2015
1234,taz,1234,HHINCQ4,47,NA,2015
1234,taz,1234,AGE0004,272,NA,2015
1234,taz,1234,AGE0519,1219,NA,2015
1234,taz,1234,AGE2044,1705,NA,2015
1234,taz,1234,AGE4564,1004,NA,2015
1234,taz,1234,AGE65P,262,NA,2015
1234,taz,1234,gq_tot_pop,2,NA,2015
1234,taz,1234,gq_type_univ,0,NA,2015
1234,taz,1234,gq_type_mil,0,NA,2015
1234,taz,1234,gq_type_othnon,2,NA,2015
1234,taz,1234,numhh_gq,1454,NA,2015
1234,taz,1234,hh_size_1_gq,346,NA,2015
1235,taz,1235,TOTHH,1075,NA,2015
1235,taz,1235,TOTPOP,2504,NA,2015
1235,taz,1235,hh_size_1,512,NA,2015
1235,taz,1235,hh_size_2,302,NA,2015
1235,taz,1235,hh_size_3,103,NA,2015
1235,taz,1235,hh_size_4_plus,158,NA,2015
1235,taz,1235,hh_wrks_0,275,NA,2015
1235,taz,1235,hh_wrks_1,501,NA,2015
1235,taz,1235,hh_wrks_2,237,NA,2015
1235,taz,1235,hh_wrks_3_plus,62,NA,2015
1235,taz,1235,hh_kids_no,848,NA,2015
1235,taz,1235,hh_kids_yes,227,NA,2015
1235,taz,1235,HHINCQ1,679,NA,2015
1235,taz,1235,HHINCQ2,298,NA,2015
1235,taz,1235,HHINCQ3,84,NA,2015
1235,taz,1235,HHINCQ4,14,NA,2015
1235,taz,1235,AGE0004,159,NA,2015
1235,taz,1235,AGE0519,446,NA,2015
1235,taz,1235,AGE2044,997,NA,2015
1235,taz,1235,AGE4564,704,NA,2015
1235,taz,1235,AGE65P,198,NA,2015
1235,taz,1235,gq_tot_pop,6,NA,2015
1235,taz,1235,gq_type_univ,0,NA,2015
1235,taz,1235,gq_type_mil,0,NA,2015
1235,taz,1235,gq_type_othnon,6,NA,2015
1235,taz,1235,numhh_gq,1081,NA,2015
1235,taz,1235,hh_size_1_gq,518,NA,2015
1236,taz,1236,TOTHH,1358,NA,2015
1236,taz,1236,TOTPOP,3499,NA,2015
1236,taz,1236,hh_size_1,371,NA,2015
1236,taz,1236,hh_size_2,477,NA,2015
1236,taz,1236,hh_size_3,332,NA,2015
1236,taz,1236,hh_size_4_plus,178,NA,2015
1236,taz,1236,hh_wrks_0,316,NA,2015
1236,taz,1236,hh_wrks_1,639,NA,2015
1236,taz,1236,hh_wrks_2,321,NA,2015
1236,taz,1236,hh_wrks_3_plus,82,NA,2015
1236,taz,1236,hh_kids_no,955,NA,2015
1236,taz,1236,hh_kids_yes,403,NA,2015
1236,taz,1236,HHINCQ1,607,NA,2015
1236,taz,1236,HHINCQ2,447,NA,2015
1236,taz,1236,HHINCQ3,251,NA,2015
1236,taz,1236,HHINCQ4,53,NA,2015
1236,taz,1236,AGE0004,205,NA,2015
1236,taz,1236,AGE0519,570,NA,2015
1236,taz,1236,AGE2044,1443,NA,2015
1236,taz,1236,AGE4564,830,NA,2015
1236,taz,1236,AGE65P,451,NA,2015
1236,taz,1236,gq_tot_pop,37,NA,2015
1236,taz,1236,gq_type_univ,0,NA,2015
1236,taz,1236,gq_type_mil,0,NA,2015
1236,taz,1236,gq_type_othnon,37,NA,2015
1236,taz,1236,numhh_gq,1395,NA,2015
1236,taz,1236,hh_size_1_gq,408,NA,2015
1237,taz,1237,TOTHH,942,NA,2015
1237,taz,1237,TOTPOP,2596,NA,2015
1237,taz,1237,hh_size_1,258,NA,2015
1237,taz,1237,hh_size_2,313,NA,2015
1237,taz,1237,hh_size_3,105,NA,2015
1237,taz,1237,hh_size_4_plus,266,NA,2015
1237,taz,1237,hh_wrks_0,170,NA,2015
1237,taz,1237,hh_wrks_1,373,NA,2015
1237,taz,1237,hh_wrks_2,268,NA,2015
1237,taz,1237,hh_wrks_3_plus,131,NA,2015
1237,taz,1237,hh_kids_no,644,NA,2015
1237,taz,1237,hh_kids_yes,298,NA,2015
1237,taz,1237,HHINCQ1,306,NA,2015
1237,taz,1237,HHINCQ2,350,NA,2015
1237,taz,1237,HHINCQ3,161,NA,2015
1237,taz,1237,HHINCQ4,125,NA,2015
1237,taz,1237,AGE0004,126,NA,2015
1237,taz,1237,AGE0519,491,NA,2015
1237,taz,1237,AGE2044,976,NA,2015
1237,taz,1237,AGE4564,650,NA,2015
1237,taz,1237,AGE65P,353,NA,2015
1237,taz,1237,gq_tot_pop,0,NA,2015
1237,taz,1237,gq_type_univ,0,NA,2015
1237,taz,1237,gq_type_mil,0,NA,2015
1237,taz,1237,gq_type_othnon,0,NA,2015
1237,taz,1237,numhh_gq,942,NA,2015
1237,taz,1237,hh_size_1_gq,258,NA,2015
1238,taz,1238,TOTHH,220,NA,2015
1238,taz,1238,TOTPOP,750,NA,2015
1238,taz,1238,hh_size_1,26,NA,2015
1238,taz,1238,hh_size_2,69,NA,2015
1238,taz,1238,hh_size_3,70,NA,2015
1238,taz,1238,hh_size_4_plus,55,NA,2015
1238,taz,1238,hh_wrks_0,43,NA,2015
1238,taz,1238,hh_wrks_1,113,NA,2015
1238,taz,1238,hh_wrks_2,53,NA,2015
1238,taz,1238,hh_wrks_3_plus,11,NA,2015
1238,taz,1238,hh_kids_no,160,NA,2015
1238,taz,1238,hh_kids_yes,60,NA,2015
1238,taz,1238,HHINCQ1,35,NA,2015
1238,taz,1238,HHINCQ2,48,NA,2015
1238,taz,1238,HHINCQ3,56,NA,2015
1238,taz,1238,HHINCQ4,81,NA,2015
1238,taz,1238,AGE0004,34,NA,2015
1238,taz,1238,AGE0519,166,NA,2015
1238,taz,1238,AGE2044,323,NA,2015
1238,taz,1238,AGE4564,153,NA,2015
1238,taz,1238,AGE65P,74,NA,2015
1238,taz,1238,gq_tot_pop,70,NA,2015
1238,taz,1238,gq_type_univ,67,NA,2015
1238,taz,1238,gq_type_mil,0,NA,2015
1238,taz,1238,gq_type_othnon,3,NA,2015
1238,taz,1238,numhh_gq,290,NA,2015
1238,taz,1238,hh_size_1_gq,96,NA,2015
1239,taz,1239,TOTHH,870,NA,2015
1239,taz,1239,TOTPOP,3239,NA,2015
1239,taz,1239,hh_size_1,75,NA,2015
1239,taz,1239,hh_size_2,236,NA,2015
1239,taz,1239,hh_size_3,192,NA,2015
1239,taz,1239,hh_size_4_plus,367,NA,2015
1239,taz,1239,hh_wrks_0,94,NA,2015
1239,taz,1239,hh_wrks_1,350,NA,2015
1239,taz,1239,hh_wrks_2,272,NA,2015
1239,taz,1239,hh_wrks_3_plus,154,NA,2015
1239,taz,1239,hh_kids_no,475,NA,2015
1239,taz,1239,hh_kids_yes,395,NA,2015
1239,taz,1239,HHINCQ1,248,NA,2015
1239,taz,1239,HHINCQ2,243,NA,2015
1239,taz,1239,HHINCQ3,227,NA,2015
1239,taz,1239,HHINCQ4,152,NA,2015
1239,taz,1239,AGE0004,171,NA,2015
1239,taz,1239,AGE0519,675,NA,2015
1239,taz,1239,AGE2044,1188,NA,2015
1239,taz,1239,AGE4564,776,NA,2015
1239,taz,1239,AGE65P,429,NA,2015
1239,taz,1239,gq_tot_pop,32,NA,2015
1239,taz,1239,gq_type_univ,0,NA,2015
1239,taz,1239,gq_type_mil,0,NA,2015
1239,taz,1239,gq_type_othnon,32,NA,2015
1239,taz,1239,numhh_gq,902,NA,2015
1239,taz,1239,hh_size_1_gq,107,NA,2015
1240,taz,1240,TOTHH,1519,NA,2015
1240,taz,1240,TOTPOP,5562,NA,2015
1240,taz,1240,hh_size_1,124,NA,2015
1240,taz,1240,hh_size_2,427,NA,2015
1240,taz,1240,hh_size_3,222,NA,2015
1240,taz,1240,hh_size_4_plus,746,NA,2015
1240,taz,1240,hh_wrks_0,238,NA,2015
1240,taz,1240,hh_wrks_1,537,NA,2015
1240,taz,1240,hh_wrks_2,467,NA,2015
1240,taz,1240,hh_wrks_3_plus,277,NA,2015
1240,taz,1240,hh_kids_no,769,NA,2015
1240,taz,1240,hh_kids_yes,750,NA,2015
1240,taz,1240,HHINCQ1,429,NA,2015
1240,taz,1240,HHINCQ2,594,NA,2015
1240,taz,1240,HHINCQ3,358,NA,2015
1240,taz,1240,HHINCQ4,138,NA,2015
1240,taz,1240,AGE0004,367,NA,2015
1240,taz,1240,AGE0519,1198,NA,2015
1240,taz,1240,AGE2044,1894,NA,2015
1240,taz,1240,AGE4564,1371,NA,2015
1240,taz,1240,AGE65P,732,NA,2015
1240,taz,1240,gq_tot_pop,35,NA,2015
1240,taz,1240,gq_type_univ,0,NA,2015
1240,taz,1240,gq_type_mil,0,NA,2015
1240,taz,1240,gq_type_othnon,35,NA,2015
1240,taz,1240,numhh_gq,1554,NA,2015
1240,taz,1240,hh_size_1_gq,159,NA,2015
1241,taz,1241,TOTHH,1231,NA,2015
1241,taz,1241,TOTPOP,2611,NA,2015
1241,taz,1241,hh_size_1,584,NA,2015
1241,taz,1241,hh_size_2,288,NA,2015
1241,taz,1241,hh_size_3,195,NA,2015
1241,taz,1241,hh_size_4_plus,164,NA,2015
1241,taz,1241,hh_wrks_0,624,NA,2015
1241,taz,1241,hh_wrks_1,347,NA,2015
1241,taz,1241,hh_wrks_2,181,NA,2015
1241,taz,1241,hh_wrks_3_plus,79,NA,2015
1241,taz,1241,hh_kids_no,862,NA,2015
1241,taz,1241,hh_kids_yes,369,NA,2015
1241,taz,1241,HHINCQ1,889,NA,2015
1241,taz,1241,HHINCQ2,211,NA,2015
1241,taz,1241,HHINCQ3,131,NA,2015
1241,taz,1241,HHINCQ4,0,NA,2015
1241,taz,1241,AGE0004,293,NA,2015
1241,taz,1241,AGE0519,301,NA,2015
1241,taz,1241,AGE2044,796,NA,2015
1241,taz,1241,AGE4564,655,NA,2015
1241,taz,1241,AGE65P,566,NA,2015
1241,taz,1241,gq_tot_pop,31,NA,2015
1241,taz,1241,gq_type_univ,0,NA,2015
1241,taz,1241,gq_type_mil,0,NA,2015
1241,taz,1241,gq_type_othnon,31,NA,2015
1241,taz,1241,numhh_gq,1262,NA,2015
1241,taz,1241,hh_size_1_gq,615,NA,2015
1242,taz,1242,TOTHH,2111,NA,2015
1242,taz,1242,TOTPOP,5655,NA,2015
1242,taz,1242,hh_size_1,572,NA,2015
1242,taz,1242,hh_size_2,703,NA,2015
1242,taz,1242,hh_size_3,302,NA,2015
1242,taz,1242,hh_size_4_plus,534,NA,2015
1242,taz,1242,hh_wrks_0,605,NA,2015
1242,taz,1242,hh_wrks_1,523,NA,2015
1242,taz,1242,hh_wrks_2,704,NA,2015
1242,taz,1242,hh_wrks_3_plus,279,NA,2015
1242,taz,1242,hh_kids_no,1320,NA,2015
1242,taz,1242,hh_kids_yes,791,NA,2015
1242,taz,1242,HHINCQ1,674,NA,2015
1242,taz,1242,HHINCQ2,680,NA,2015
1242,taz,1242,HHINCQ3,426,NA,2015
1242,taz,1242,HHINCQ4,331,NA,2015
1242,taz,1242,AGE0004,486,NA,2015
1242,taz,1242,AGE0519,770,NA,2015
1242,taz,1242,AGE2044,1904,NA,2015
1242,taz,1242,AGE4564,1604,NA,2015
1242,taz,1242,AGE65P,891,NA,2015
1242,taz,1242,gq_tot_pop,2,NA,2015
1242,taz,1242,gq_type_univ,0,NA,2015
1242,taz,1242,gq_type_mil,0,NA,2015
1242,taz,1242,gq_type_othnon,2,NA,2015
1242,taz,1242,numhh_gq,2113,NA,2015
1242,taz,1242,hh_size_1_gq,574,NA,2015
1243,taz,1243,TOTHH,1811,NA,2015
1243,taz,1243,TOTPOP,4520,NA,2015
1243,taz,1243,hh_size_1,718,NA,2015
1243,taz,1243,hh_size_2,426,NA,2015
1243,taz,1243,hh_size_3,305,NA,2015
1243,taz,1243,hh_size_4_plus,362,NA,2015
1243,taz,1243,hh_wrks_0,523,NA,2015
1243,taz,1243,hh_wrks_1,895,NA,2015
1243,taz,1243,hh_wrks_2,284,NA,2015
1243,taz,1243,hh_wrks_3_plus,109,NA,2015
1243,taz,1243,hh_kids_no,1262,NA,2015
1243,taz,1243,hh_kids_yes,549,NA,2015
1243,taz,1243,HHINCQ1,946,NA,2015
1243,taz,1243,HHINCQ2,454,NA,2015
1243,taz,1243,HHINCQ3,374,NA,2015
1243,taz,1243,HHINCQ4,37,NA,2015
1243,taz,1243,AGE0004,369,NA,2015
1243,taz,1243,AGE0519,626,NA,2015
1243,taz,1243,AGE2044,1550,NA,2015
1243,taz,1243,AGE4564,1050,NA,2015
1243,taz,1243,AGE65P,925,NA,2015
1243,taz,1243,gq_tot_pop,101,NA,2015
1243,taz,1243,gq_type_univ,0,NA,2015
1243,taz,1243,gq_type_mil,0,NA,2015
1243,taz,1243,gq_type_othnon,101,NA,2015
1243,taz,1243,numhh_gq,1912,NA,2015
1243,taz,1243,hh_size_1_gq,819,NA,2015
1244,taz,1244,TOTHH,1744,NA,2015
1244,taz,1244,TOTPOP,6207,NA,2015
1244,taz,1244,hh_size_1,273,NA,2015
1244,taz,1244,hh_size_2,515,NA,2015
1244,taz,1244,hh_size_3,149,NA,2015
1244,taz,1244,hh_size_4_plus,807,NA,2015
1244,taz,1244,hh_wrks_0,457,NA,2015
1244,taz,1244,hh_wrks_1,642,NA,2015
1244,taz,1244,hh_wrks_2,440,NA,2015
1244,taz,1244,hh_wrks_3_plus,205,NA,2015
1244,taz,1244,hh_kids_no,1048,NA,2015
1244,taz,1244,hh_kids_yes,696,NA,2015
1244,taz,1244,HHINCQ1,805,NA,2015
1244,taz,1244,HHINCQ2,515,NA,2015
1244,taz,1244,HHINCQ3,363,NA,2015
1244,taz,1244,HHINCQ4,61,NA,2015
1244,taz,1244,AGE0004,456,NA,2015
1244,taz,1244,AGE0519,1237,NA,2015
1244,taz,1244,AGE2044,1949,NA,2015
1244,taz,1244,AGE4564,1680,NA,2015
1244,taz,1244,AGE65P,885,NA,2015
1244,taz,1244,gq_tot_pop,23,NA,2015
1244,taz,1244,gq_type_univ,0,NA,2015
1244,taz,1244,gq_type_mil,0,NA,2015
1244,taz,1244,gq_type_othnon,23,NA,2015
1244,taz,1244,numhh_gq,1767,NA,2015
1244,taz,1244,hh_size_1_gq,296,NA,2015
1245,taz,1245,TOTHH,1641,NA,2015
1245,taz,1245,TOTPOP,5613,NA,2015
1245,taz,1245,hh_size_1,214,NA,2015
1245,taz,1245,hh_size_2,493,NA,2015
1245,taz,1245,hh_size_3,345,NA,2015
1245,taz,1245,hh_size_4_plus,589,NA,2015
1245,taz,1245,hh_wrks_0,219,NA,2015
1245,taz,1245,hh_wrks_1,788,NA,2015
1245,taz,1245,hh_wrks_2,393,NA,2015
1245,taz,1245,hh_wrks_3_plus,241,NA,2015
1245,taz,1245,hh_kids_no,1022,NA,2015
1245,taz,1245,hh_kids_yes,619,NA,2015
1245,taz,1245,HHINCQ1,465,NA,2015
1245,taz,1245,HHINCQ2,579,NA,2015
1245,taz,1245,HHINCQ3,450,NA,2015
1245,taz,1245,HHINCQ4,147,NA,2015
1245,taz,1245,AGE0004,440,NA,2015
1245,taz,1245,AGE0519,889,NA,2015
1245,taz,1245,AGE2044,1965,NA,2015
1245,taz,1245,AGE4564,1628,NA,2015
1245,taz,1245,AGE65P,691,NA,2015
1245,taz,1245,gq_tot_pop,15,NA,2015
1245,taz,1245,gq_type_univ,0,NA,2015
1245,taz,1245,gq_type_mil,0,NA,2015
1245,taz,1245,gq_type_othnon,15,NA,2015
1245,taz,1245,numhh_gq,1656,NA,2015
1245,taz,1245,hh_size_1_gq,229,NA,2015
1246,taz,1246,TOTHH,3472,NA,2015
1246,taz,1246,TOTPOP,10917,NA,2015
1246,taz,1246,hh_size_1,421,NA,2015
1246,taz,1246,hh_size_2,1224,NA,2015
1246,taz,1246,hh_size_3,749,NA,2015
1246,taz,1246,hh_size_4_plus,1078,NA,2015
1246,taz,1246,hh_wrks_0,492,NA,2015
1246,taz,1246,hh_wrks_1,1260,NA,2015
1246,taz,1246,hh_wrks_2,1213,NA,2015
1246,taz,1246,hh_wrks_3_plus,507,NA,2015
1246,taz,1246,hh_kids_no,2291,NA,2015
1246,taz,1246,hh_kids_yes,1181,NA,2015
1246,taz,1246,HHINCQ1,804,NA,2015
1246,taz,1246,HHINCQ2,809,NA,2015
1246,taz,1246,HHINCQ3,900,NA,2015
1246,taz,1246,HHINCQ4,959,NA,2015
1246,taz,1246,AGE0004,531,NA,2015
1246,taz,1246,AGE0519,1388,NA,2015
1246,taz,1246,AGE2044,4040,NA,2015
1246,taz,1246,AGE4564,3403,NA,2015
1246,taz,1246,AGE65P,1555,NA,2015
1246,taz,1246,gq_tot_pop,17,NA,2015
1246,taz,1246,gq_type_univ,0,NA,2015
1246,taz,1246,gq_type_mil,0,NA,2015
1246,taz,1246,gq_type_othnon,17,NA,2015
1246,taz,1246,numhh_gq,3489,NA,2015
1246,taz,1246,hh_size_1_gq,438,NA,2015
1247,taz,1247,TOTHH,3424,NA,2015
1247,taz,1247,TOTPOP,11242,NA,2015
1247,taz,1247,hh_size_1,442,NA,2015
1247,taz,1247,hh_size_2,891,NA,2015
1247,taz,1247,hh_size_3,867,NA,2015
1247,taz,1247,hh_size_4_plus,1224,NA,2015
1247,taz,1247,hh_wrks_0,352,NA,2015
1247,taz,1247,hh_wrks_1,1160,NA,2015
1247,taz,1247,hh_wrks_2,1357,NA,2015
1247,taz,1247,hh_wrks_3_plus,555,NA,2015
1247,taz,1247,hh_kids_no,1947,NA,2015
1247,taz,1247,hh_kids_yes,1477,NA,2015
1247,taz,1247,HHINCQ1,340,NA,2015
1247,taz,1247,HHINCQ2,966,NA,2015
1247,taz,1247,HHINCQ3,1085,NA,2015
1247,taz,1247,HHINCQ4,1033,NA,2015
1247,taz,1247,AGE0004,517,NA,2015
1247,taz,1247,AGE0519,2487,NA,2015
1247,taz,1247,AGE2044,3495,NA,2015
1247,taz,1247,AGE4564,3639,NA,2015
1247,taz,1247,AGE65P,1104,NA,2015
1247,taz,1247,gq_tot_pop,3,NA,2015
1247,taz,1247,gq_type_univ,0,NA,2015
1247,taz,1247,gq_type_mil,0,NA,2015
1247,taz,1247,gq_type_othnon,3,NA,2015
1247,taz,1247,numhh_gq,3427,NA,2015
1247,taz,1247,hh_size_1_gq,445,NA,2015
1248,taz,1248,TOTHH,3030,NA,2015
1248,taz,1248,TOTPOP,9191,NA,2015
1248,taz,1248,hh_size_1,433,NA,2015
1248,taz,1248,hh_size_2,1252,NA,2015
1248,taz,1248,hh_size_3,374,NA,2015
1248,taz,1248,hh_size_4_plus,971,NA,2015
1248,taz,1248,hh_wrks_0,524,NA,2015
1248,taz,1248,hh_wrks_1,1225,NA,2015
1248,taz,1248,hh_wrks_2,968,NA,2015
1248,taz,1248,hh_wrks_3_plus,313,NA,2015
1248,taz,1248,hh_kids_no,1873,NA,2015
1248,taz,1248,hh_kids_yes,1157,NA,2015
1248,taz,1248,HHINCQ1,408,NA,2015
1248,taz,1248,HHINCQ2,702,NA,2015
1248,taz,1248,HHINCQ3,716,NA,2015
1248,taz,1248,HHINCQ4,1204,NA,2015
1248,taz,1248,AGE0004,533,NA,2015
1248,taz,1248,AGE0519,1866,NA,2015
1248,taz,1248,AGE2044,2710,NA,2015
1248,taz,1248,AGE4564,2676,NA,2015
1248,taz,1248,AGE65P,1406,NA,2015
1248,taz,1248,gq_tot_pop,3,NA,2015
1248,taz,1248,gq_type_univ,0,NA,2015
1248,taz,1248,gq_type_mil,0,NA,2015
1248,taz,1248,gq_type_othnon,3,NA,2015
1248,taz,1248,numhh_gq,3033,NA,2015
1248,taz,1248,hh_size_1_gq,436,NA,2015
1249,taz,1249,TOTHH,1656,NA,2015
1249,taz,1249,TOTPOP,4915,NA,2015
1249,taz,1249,hh_size_1,220,NA,2015
1249,taz,1249,hh_size_2,598,NA,2015
1249,taz,1249,hh_size_3,315,NA,2015
1249,taz,1249,hh_size_4_plus,523,NA,2015
1249,taz,1249,hh_wrks_0,249,NA,2015
1249,taz,1249,hh_wrks_1,636,NA,2015
1249,taz,1249,hh_wrks_2,596,NA,2015
1249,taz,1249,hh_wrks_3_plus,175,NA,2015
1249,taz,1249,hh_kids_no,1151,NA,2015
1249,taz,1249,hh_kids_yes,505,NA,2015
1249,taz,1249,HHINCQ1,154,NA,2015
1249,taz,1249,HHINCQ2,543,NA,2015
1249,taz,1249,HHINCQ3,600,NA,2015
1249,taz,1249,HHINCQ4,359,NA,2015
1249,taz,1249,AGE0004,290,NA,2015
1249,taz,1249,AGE0519,802,NA,2015
1249,taz,1249,AGE2044,1600,NA,2015
1249,taz,1249,AGE4564,1496,NA,2015
1249,taz,1249,AGE65P,727,NA,2015
1249,taz,1249,gq_tot_pop,4,NA,2015
1249,taz,1249,gq_type_univ,0,NA,2015
1249,taz,1249,gq_type_mil,0,NA,2015
1249,taz,1249,gq_type_othnon,4,NA,2015
1249,taz,1249,numhh_gq,1660,NA,2015
1249,taz,1249,hh_size_1_gq,224,NA,2015
1250,taz,1250,TOTHH,1756,NA,2015
1250,taz,1250,TOTPOP,5332,NA,2015
1250,taz,1250,hh_size_1,357,NA,2015
1250,taz,1250,hh_size_2,499,NA,2015
1250,taz,1250,hh_size_3,397,NA,2015
1250,taz,1250,hh_size_4_plus,503,NA,2015
1250,taz,1250,hh_wrks_0,373,NA,2015
1250,taz,1250,hh_wrks_1,722,NA,2015
1250,taz,1250,hh_wrks_2,398,NA,2015
1250,taz,1250,hh_wrks_3_plus,263,NA,2015
1250,taz,1250,hh_kids_no,1100,NA,2015
1250,taz,1250,hh_kids_yes,656,NA,2015
1250,taz,1250,HHINCQ1,737,NA,2015
1250,taz,1250,HHINCQ2,597,NA,2015
1250,taz,1250,HHINCQ3,297,NA,2015
1250,taz,1250,HHINCQ4,125,NA,2015
1250,taz,1250,AGE0004,273,NA,2015
1250,taz,1250,AGE0519,1226,NA,2015
1250,taz,1250,AGE2044,2039,NA,2015
1250,taz,1250,AGE4564,1347,NA,2015
1250,taz,1250,AGE65P,447,NA,2015
1250,taz,1250,gq_tot_pop,5,NA,2015
1250,taz,1250,gq_type_univ,0,NA,2015
1250,taz,1250,gq_type_mil,0,NA,2015
1250,taz,1250,gq_type_othnon,5,NA,2015
1250,taz,1250,numhh_gq,1761,NA,2015
1250,taz,1250,hh_size_1_gq,362,NA,2015
1251,taz,1251,TOTHH,2348,NA,2015
1251,taz,1251,TOTPOP,6784,NA,2015
1251,taz,1251,hh_size_1,505,NA,2015
1251,taz,1251,hh_size_2,730,NA,2015
1251,taz,1251,hh_size_3,409,NA,2015
1251,taz,1251,hh_size_4_plus,704,NA,2015
1251,taz,1251,hh_wrks_0,484,NA,2015
1251,taz,1251,hh_wrks_1,844,NA,2015
1251,taz,1251,hh_wrks_2,822,NA,2015
1251,taz,1251,hh_wrks_3_plus,198,NA,2015
1251,taz,1251,hh_kids_no,1527,NA,2015
1251,taz,1251,hh_kids_yes,821,NA,2015
1251,taz,1251,HHINCQ1,812,NA,2015
1251,taz,1251,HHINCQ2,629,NA,2015
1251,taz,1251,HHINCQ3,567,NA,2015
1251,taz,1251,HHINCQ4,340,NA,2015
1251,taz,1251,AGE0004,357,NA,2015
1251,taz,1251,AGE0519,1388,NA,2015
1251,taz,1251,AGE2044,2447,NA,2015
1251,taz,1251,AGE4564,1823,NA,2015
1251,taz,1251,AGE65P,769,NA,2015
1251,taz,1251,gq_tot_pop,10,NA,2015
1251,taz,1251,gq_type_univ,0,NA,2015
1251,taz,1251,gq_type_mil,0,NA,2015
1251,taz,1251,gq_type_othnon,10,NA,2015
1251,taz,1251,numhh_gq,2358,NA,2015
1251,taz,1251,hh_size_1_gq,515,NA,2015
1252,taz,1252,TOTHH,841,NA,2015
1252,taz,1252,TOTPOP,3506,NA,2015
1252,taz,1252,hh_size_1,34,NA,2015
1252,taz,1252,hh_size_2,202,NA,2015
1252,taz,1252,hh_size_3,256,NA,2015
1252,taz,1252,hh_size_4_plus,349,NA,2015
1252,taz,1252,hh_wrks_0,42,NA,2015
1252,taz,1252,hh_wrks_1,466,NA,2015
1252,taz,1252,hh_wrks_2,324,NA,2015
1252,taz,1252,hh_wrks_3_plus,9,NA,2015
1252,taz,1252,hh_kids_no,213,NA,2015
1252,taz,1252,hh_kids_yes,628,NA,2015
1252,taz,1252,HHINCQ1,272,NA,2015
1252,taz,1252,HHINCQ2,380,NA,2015
1252,taz,1252,HHINCQ3,162,NA,2015
1252,taz,1252,HHINCQ4,27,NA,2015
1252,taz,1252,AGE0004,592,NA,2015
1252,taz,1252,AGE0519,779,NA,2015
1252,taz,1252,AGE2044,2017,NA,2015
1252,taz,1252,AGE4564,96,NA,2015
1252,taz,1252,AGE65P,22,NA,2015
1252,taz,1252,gq_tot_pop,733,NA,2015
1252,taz,1252,gq_type_univ,0,NA,2015
1252,taz,1252,gq_type_mil,733,NA,2015
1252,taz,1252,gq_type_othnon,0,NA,2015
1252,taz,1252,numhh_gq,1574,NA,2015
1252,taz,1252,hh_size_1_gq,767,NA,2015
1253,taz,1253,TOTHH,1218,NA,2015
1253,taz,1253,TOTPOP,3791,NA,2015
1253,taz,1253,hh_size_1,154,NA,2015
1253,taz,1253,hh_size_2,474,NA,2015
1253,taz,1253,hh_size_3,177,NA,2015
1253,taz,1253,hh_size_4_plus,413,NA,2015
1253,taz,1253,hh_wrks_0,188,NA,2015
1253,taz,1253,hh_wrks_1,439,NA,2015
1253,taz,1253,hh_wrks_2,467,NA,2015
1253,taz,1253,hh_wrks_3_plus,124,NA,2015
1253,taz,1253,hh_kids_no,749,NA,2015
1253,taz,1253,hh_kids_yes,469,NA,2015
1253,taz,1253,HHINCQ1,197,NA,2015
1253,taz,1253,HHINCQ2,456,NA,2015
1253,taz,1253,HHINCQ3,325,NA,2015
1253,taz,1253,HHINCQ4,240,NA,2015
